GEOID,year,median_income_hh,median_house_value,pct_single_father,pct_single_mother,fertility,pct_bachelors,pct_born_us,pct_only_speaks_english
51710980300,2013,NA,NA,NA,NA,NA,NA,NA,NA
51710990000,2013,NA,NA,NA,NA,NA,NA,NA,NA
51710000100,2014,47975,239700,6.9,10.6,70,12.7,84.9,83.8
51710000201,2014,34990,184100,4.1,6.7,34,9.4,87.6,81.7
51710000202,2014,41434,168600,4.4,10.3,46,12.9,86.5,90.4
51710000300,2014,45374,197600,4.1,10.7,117,15.5,88.7,85.3
51710000400,2014,43846,262500,0.5,7.1,8,15.1,95.9,92.8
51710000500,2014,46356,207400,4.6,8.2,149,17.9,93.7,90.2
51710000600,2014,43789,176400,0.8,14.4,71,10.4,93.8,89.3
51710000700,2014,51690,189700,5.7,1.3,74,14.8,97.4,97.5
51710000800,2014,47328,212300,1.6,12.9,145,10.2,80.8,74.5
51710000901,2014,44159,NA,3.2,9.3,202,9,94.1,91.4
51710000902,2014,43185,NA,3.8,13.2,43,11.2,93.4,92.6
51710001100,2014,34756,147500,0,8.6,14,10,78,72.3
51710001200,2014,50568,515600,2.5,0.9,91,24.5,89.8,83.9
51710001300,2014,31441,159400,2.4,15.3,126,17.3,87,80.4
51710001400,2014,35927,254700,1.8,10.8,39,15.4,86.6,86.3
51710001500,2014,53111,235200,0,4.2,23,25,92.9,87
51710001600,2014,42857,158900,0.9,5.8,31,9.7,93.8,94
51710001700,2014,37076,369300,2.2,5.2,130,22.4,91.5,90.7
51710002000,2014,67500,189200,0,4,36,15.3,93.4,96.3
51710002100,2014,91944,485000,0,0,38,29.8,97.4,95.7
51710002200,2014,116154,335900,4,3,59,27.2,93.1,92.4
51710002300,2014,78015,419700,2.4,4.9,29,26,85.4,87.9
51710002400,2014,96635,384400,2.4,3,93,36.6,93.6,93.9
51710002500,2014,26322,210200,3.2,8.4,18,11.5,89.1,89.1
51710002600,2014,21429,215700,1.3,3.6,20,17.5,84.5,85.8
51710002700,2014,27451,187500,5.2,10.8,107,9.4,96.6,95.7
51710002800,2014,78438,285300,3.3,3.7,59,29.9,91.4,85.9
51710002900,2014,35707,193400,1,14.2,30,7.9,96.2,97.7
51710003000,2014,56154,258100,1.1,7.4,51,21.9,94.1,93.1
51710003100,2014,36271,145500,4.7,11,80,9.6,85,88
51710003200,2014,36414,137400,5,18.2,81,10.9,91,90.6
51710003300,2014,48404,157600,1.7,11.9,48,10.6,98.2,97.7
51710003400,2014,31970,132200,4.6,17.1,84,7.9,98,96.3
51710003501,2014,29384,142400,0,22,100,9.4,97.4,90.9
51710003600,2014,53550,313600,0,6.1,41,28.9,89.9,89.7
51710003700,2014,45417,270200,1.1,2.9,68,40.8,92.8,92.2
51710003800,2014,61959,361800,1.8,2.4,33,26,89.7,93
51710004001,2014,100865,307100,0.5,2.7,50,35.6,90.9,91.8
51710004002,2014,52587,468300,0,2.6,5,38.5,91.4,89.4
51710004100,2014,11691,NA,0.5,50.1,111,1.8,100,99.2
51710004200,2014,15288,159700,0,33.1,55,2.3,99.8,99.7
51710004300,2014,15377,161800,5.4,25.9,69,10.6,97.4,94.6
51710004400,2014,44464,237300,4.5,22.7,40,17.6,96.8,95.4
51710004500,2014,62232,260300,0,3.3,0,21.9,97.7,99.5
51710004600,2014,27862,164100,2.7,36.1,127,6.4,99.2,98.8
51710004700,2014,40250,214800,13.2,22,3,16.1,97.3,97.2
51710004800,2014,9755,NA,5.4,45.6,61,1.6,100,98.1
51710004900,2014,70809,424700,0.8,1.9,42,23,88.4,88.7
51710005000,2014,29704,162100,1.4,20.5,20,6.4,100,98.8
51710005100,2014,25324,160900,1.3,24.7,91,3.8,94.6,94.6
51710005500,2014,35673,166200,6.3,7.7,80,5.5,79.6,70.8
51710005601,2014,60247,201800,5.7,7.8,69,9.8,92,93.5
51710005602,2014,50234,182500,1.3,10.1,120,13.4,97.3,95.7
51710005701,2014,29375,148700,1,16.1,96,12.5,85.2,85.9
51710005702,2014,46207,174400,2.1,7,46,13.5,91.2,90.5
51710005800,2014,36686,175300,0.8,13.1,58,9.8,92,88.9
51710005901,2014,36381,126500,0.4,17.6,103,10.4,84.7,80.8
51710005902,2014,50967,167200,2.9,10.4,57,7.9,87.2,84.4
51710005903,2014,47986,174300,1.4,3.7,84,11.9,86.6,87.6
51710006000,2014,45128,159900,2.2,8.2,9,12.1,91.5,92.6
51710006100,2014,47863,149500,2,13.5,78,12.8,92.9,89.8
51710006200,2014,47125,170700,4.6,4.2,74,7.4,91.4,91.7
51710006400,2014,44263,191100,6,14.3,74,13.3,95.7,94.2
51710006501,2014,37964,294200,3.2,15.8,55,12.5,86.4,83.7
51710006502,2014,56458,504800,3.4,8.2,20,18.7,96.3,94.9
51710006601,2014,59063,284000,0,12.8,130,17.6,92.7,96.6
51710006602,2014,59073,190800,1.7,6.3,50,14.1,90.4,92.9
51710006603,2014,57123,189900,6,9.7,59,13,90.5,89
51710006604,2014,39263,189700,2.4,15.8,107,9.3,84.6,81.9
51710006605,2014,55400,287000,0.8,11.2,81,13.7,91.3,89.6
51710006606,2014,51790,245200,2.6,9.6,67,21.8,90.7,90.5
51710006607,2014,54079,199200,0.6,9.1,31,11.2,84.7,85.6
51710006800,2014,61968,192800,0,6.7,74,16.7,86.8,83.6
51710006901,2014,45866,168600,6.8,9,47,15.3,82.1,82.9
51710006902,2014,46250,247200,1.1,10.6,126,13.8,87.7,85.3
51710007001,2014,45871,NA,2.8,13.2,63,22.8,97.4,97.6
51710007002,2014,47700,219100,3.5,9.4,73,16.4,96.4,92.1
51710980100,2014,NA,NA,NA,NA,0,16.9,96.6,95.7
51710980200,2014,NA,NA,NA,NA,NA,NA,NA,NA
51710980300,2014,NA,NA,NA,NA,NA,NA,NA,NA
51710990000,2014,NA,NA,NA,NA,NA,NA,NA,NA
51710000100,2015,50057,237500,8.1,8.3,68,12.4,92.4,91.6
51710000201,2015,36507,NA,3.8,8.4,82,13.1,91.7,89.1
51710000202,2015,45540,162500,4.5,10,60,12,86,90.1
51710000300,2015,46724,186300,4.6,11.1,70,16,86.6,83.9
51710000400,2015,46250,233900,1.1,4.1,11,13.2,94.8,90.4
51710000500,2015,45193,203700,3,5.6,62,14.6,93.8,94.9
51710000600,2015,46731,168300,1.2,12.8,56,10,92.7,89.8
51710000700,2015,60053,186900,2.7,1.6,101,14.3,97.3,96.4
51710000800,2015,46250,201300,1.6,9.4,165,11.4,79.5,77.1
51710000901,2015,43809,NA,3.2,11,185,8,96.2,92.4
51710000902,2015,45481,NA,3,9,34,17.5,94,89.7
51710001100,2015,32992,134200,0,12,67,9.1,79.1,74.7
51710001200,2015,51914,535500,0,1.9,89,20.9,88.7,83.2
51710001300,2015,32581,149400,1.4,13.1,168,19,86.9,81
51710001400,2015,30815,268600,1.4,10.2,12,17.3,90.8,89.7
51710001500,2015,54038,244600,0,5,40,22,89.5,85.8
51710001600,2015,39875,205000,0.8,10.4,7,16,90.5,91.5
51710001700,2015,40127,352100,2.8,7.1,133,20.9,91.7,93.5
51710002000,2015,63864,177400,0,5.5,0,18.2,92.2,94.2
51710002100,2015,76591,455200,0,2,39,28.9,97.1,97.3
51710002200,2015,116250,335700,3.7,4.1,62,27.5,92.9,92.6
51710002300,2015,90037,370400,2.4,8,34,29.7,85.1,87.9
51710002400,2015,104861,379800,2.6,2.5,80,36.6,93.3,93.3
51710002500,2015,25602,204400,1.6,6.1,4,10.9,88.3,88
51710002600,2015,20734,212900,2.6,3.9,21,17.2,83.5,86.3
51710002700,2015,26875,195800,5,9,150,10.2,98.4,97.8
51710002800,2015,77207,287000,2,3.1,68,30,89.9,86.8
51710002900,2015,37847,NA,0.8,13.8,19,10,95.7,95.4
51710003000,2015,50435,240000,0.7,10.5,35,17.8,95,95.2
51710003100,2015,36908,147100,4.4,14.8,86,12.5,85.6,86.5
51710003200,2015,41635,132100,3.1,17.8,42,9.1,91.4,90.5
51710003300,2015,42566,150500,3.3,13.6,62,13.2,96.1,95.8
51710003400,2015,31861,137500,3.9,19.1,65,7.6,97.3,96.7
51710003501,2015,29043,134000,0,20.6,86,8,97.4,92.5
51710003600,2015,61979,321100,0,3.1,82,32.4,88,87.5
51710003700,2015,44000,244400,3,3.3,71,33.6,90.8,92.5
51710003800,2015,67261,362100,2.3,3.4,51,27.8,93.7,94.7
51710004001,2015,94048,329000,1.8,3.1,14,38,91,91.2
51710004002,2015,49567,456700,0.5,2.3,6,37.4,92,88.6
51710004100,2015,10187,NA,1.6,50.9,51,1.2,100,98.4
51710004200,2015,14722,160000,0,37.4,30,3.5,99.7,99.2
51710004300,2015,16741,NA,2.7,22.8,48,10,96.7,94.9
51710004400,2015,45326,218200,4.3,22.4,53,12.9,97.2,96.9
51710004500,2015,47344,286500,0,5.5,0,18.8,97.7,99.1
51710004600,2015,26646,159700,1.7,28.1,90,7.8,99.5,98.4
51710004700,2015,48125,NA,4.1,20.1,3,14.3,98.1,97.9
51710004800,2015,10032,NA,1.2,51.8,18,1.9,100,98.9
51710004900,2015,71636,416000,0.7,1.8,45,23.3,88.8,86.6
51710005000,2015,29118,153200,1.8,24.4,22,3.4,100,99.2
51710005100,2015,23191,161700,6.1,25.6,127,4.2,95,94.7
51710005500,2015,38250,176300,7.8,4.8,84,8,80.1,72.6
51710005601,2015,60724,188400,4.2,3.1,55,10.7,93.9,95.5
51710005602,2015,56207,179600,2.1,12.6,131,14,96.4,95.8
51710005701,2015,32159,141800,1.2,18.1,110,8.8,86.2,86.6
51710005702,2015,42708,180700,1.5,9,63,16.2,92,89.2
51710005800,2015,36020,167500,0.7,16.8,44,10.7,94.7,92.9
51710005901,2015,37019,131300,0.3,16,81,13.1,82.9,78.5
51710005902,2015,48917,168400,2.6,8.1,21,9.6,87.2,84.1
51710005903,2015,50074,174800,1.6,5.3,32,12.3,90,89.6
51710006000,2015,41591,159300,1.8,9.5,12,12,94.4,96.1
51710006100,2015,47073,151300,0,11.3,61,14.2,90.9,89.2
51710006200,2015,48902,162900,8.4,4.8,108,7.3,89.8,88.3
51710006400,2015,44677,196500,6.8,12.4,65,14.2,95.4,93.8
51710006501,2015,34755,325000,4.3,16.8,54,9.3,87.6,82.5
51710006502,2015,53182,473000,1.8,9.5,23,19.4,92.6,93
51710006601,2015,64167,282500,0,10.2,147,15.5,88.3,88.7
51710006602,2015,59646,186000,2.5,5.1,69,14.3,90.6,92.7
51710006603,2015,56365,183400,4.2,7.9,68,12.9,89.4,89
51710006604,2015,44911,206600,1.5,11.2,108,12.6,82,80
51710006605,2015,56033,278800,1.2,10.8,92,16.5,90.3,90.9
51710006606,2015,54327,235800,2.9,8.8,79,21.7,86.9,81.6
51710006607,2015,56442,204900,0.5,6.1,25,13.9,82.7,83.2
51710006800,2015,61111,202200,0,7.5,66,15.5,83.5,83.2
51710006901,2015,48156,148300,6.9,8.2,88,15.2,80.5,82.7
51710006902,2015,47823,237800,1.3,5.1,133,19.7,82.2,81.4
51710007001,2015,52961,NA,4,15.6,60,18.3,99.1,98.9
51710007002,2015,44408,215900,3.3,10.2,93,15.8,93.4,88.8
51710980100,2015,NA,NA,NA,NA,NA,NA,NA,NA
51710980200,2015,NA,NA,NA,NA,NA,NA,NA,NA
51710980300,2015,NA,NA,NA,NA,NA,NA,NA,NA
51710990000,2015,NA,NA,NA,NA,NA,NA,NA,NA
51710000100,2016,51890,197900,4.5,3.1,55,14.3,90.4,92.7
51710000201,2016,42151,185200,0.2,8.9,96,15.4,93.9,89.8
51710000202,2016,46218,168800,3,10.1,77,12.5,91.7,88.6
51710000300,2016,46993,192200,3.9,7.8,72,15.7,75.6,74.9
51710000400,2016,45221,262500,1.3,3.2,10,14.3,93.7,91.3
51710000500,2016,44755,208700,3.5,7.1,40,13.8,93.6,95.9
51710000600,2016,46556,179000,2.4,9.5,45,12.2,92.9,90.3
51710000700,2016,61543,176400,3.1,1.7,123,15,97.2,95.5
51710000800,2016,46806,209600,1.4,15.4,135,11.9,83.2,83.7
51710000901,2016,46351,NA,3.9,10.1,208,15.9,93.8,92.6
51710000902,2016,46000,NA,0.6,11.3,43,15.2,94.8,89
51710001100,2016,38295,138600,0,11.2,58,5.9,77.4,74.1
51710001200,2016,54693,633200,0,1.8,73,21.4,85.9,85.5
51710001300,2016,34721,146900,2.3,10.8,134,11.8,91.9,88.3
51710001400,2016,32606,256100,2.2,10.4,14,19,91.7,88
51710001500,2016,56902,240000,0,5.5,64,22.5,90.8,88.9
51710001600,2016,40840,179800,1.3,10.2,23,18.8,94,93.1
51710001700,2016,40599,347500,2.1,8.8,141,23.1,91,93.3
51710002000,2016,67128,169900,0,9.2,13,23.6,93.1,94.5
51710002100,2016,81667,444600,3.7,1.7,41,27.5,96.1,97.1
51710002200,2016,120083,380800,3.6,3,56,28.2,93.7,92.5
51710002300,2016,94250,377500,3,7.8,37,32.1,86.2,89.3
51710002400,2016,95000,376400,2.7,3.1,95,37,94.8,93.6
51710002500,2016,24654,200000,2.8,8.3,0,8.5,88.8,87.9
51710002600,2016,16205,210500,2.3,3.6,19,17,82.7,84.3
51710002700,2016,32180,168400,5,7.2,134,10.7,98.8,98.7
51710002800,2016,77745,267800,1.8,3,49,24.1,88.3,87.6
51710002900,2016,28861,185300,0.8,18.4,19,10.5,95.4,95.6
51710003000,2016,59844,249700,0.9,11.5,41,21.1,94.6,95.6
51710003100,2016,34525,151300,4.3,18,56,11.9,90.8,92.2
51710003200,2016,47386,135000,3,14.8,43,11.5,89.9,87.8
51710003300,2016,45167,150500,4.5,7.7,98,11.7,95.6,95.2
51710003400,2016,35909,148500,2.9,19.8,84,9.7,96.5,97.4
51710003501,2016,28100,131400,0,20.8,65,7.7,98.1,93.3
51710003600,2016,69583,328800,0,4.1,100,35.7,91,90
51710003700,2016,49028,281300,2.1,1.5,69,39,93,92.4
51710003800,2016,71726,375200,2.1,4.8,75,25.9,94.2,96
51710004001,2016,93816,296500,1.4,4.5,30,39.6,91.7,93.1
51710004002,2016,49231,462200,0.6,1.8,0,38.1,90.7,87.5
51710004100,2016,11145,NA,0.5,52.5,33,0.4,100,97.8
51710004200,2016,15403,NA,0,38.3,69,3.1,100,99.6
51710004300,2016,17823,127900,0.5,27.1,29,8.8,95.6,96.9
51710004400,2016,46734,209100,2.5,20.2,63,13.6,97,96.6
51710004500,2016,47813,237100,0,7.8,0,15.2,97.4,97
51710004600,2016,27708,162900,2.2,26.4,115,6.2,99.5,98.2
51710004700,2016,51667,205600,4.6,17.2,3,12.4,97,97.1
51710004800,2016,11394,NA,0.9,59.2,28,2,100,98.8
51710004900,2016,64565,406700,0.8,1.7,22,25.3,89.2,86.2
51710005000,2016,28633,162500,0.5,26.2,53,3.6,97.9,99.6
51710005100,2016,24725,149600,6.9,29.4,96,5.2,94,92.7
51710005500,2016,45143,164700,8,9.9,92,9.8,82.3,80.4
51710005601,2016,63735,186700,3.9,4.9,7,9.3,94.3,95.3
51710005602,2016,51667,177100,5,10.1,93,12.4,95,94.7
51710005701,2016,31413,133100,0.9,19.6,113,5.8,83.2,81.7
51710005702,2016,39091,179600,0,6.7,122,11.8,94,91.3
51710005800,2016,33603,123900,0.5,17.5,65,8.8,95.4,92.5
51710005901,2016,42653,121000,0.4,17.7,102,13.2,84.3,79.3
51710005902,2016,51510,161800,3.3,4.7,31,10.6,86.9,85.4
51710005903,2016,49375,179000,1.1,6.6,33,10.2,87.4,88.2
51710006000,2016,44561,157900,1.4,8.6,46,11,90.3,89.8
51710006100,2016,43014,144200,0,11,55,13.1,88.6,87.9
51710006200,2016,43566,167900,8.7,5.4,117,8.8,88,84.7
51710006400,2016,44091,201000,5.5,11.2,74,14.9,94.9,94
51710006501,2016,38101,335600,4.3,15.7,45,11.7,86.4,81.9
51710006502,2016,61027,510800,1.4,8.9,13,23.6,92.5,93
51710006601,2016,59922,282800,0,0,300,13.5,87.6,81.3
51710006602,2016,59325,187100,1.2,5.1,80,16.8,92.5,92.9
51710006603,2016,57056,186600,2.5,7.9,86,16.1,86.9,87.4
51710006604,2016,43813,222700,0.6,10.2,97,12.6,81.7,79.3
51710006605,2016,56125,297800,1.2,12,104,20,89.6,90.3
51710006606,2016,53537,236600,4.7,8.5,52,22.6,84.5,78.1
51710006607,2016,60726,217000,4.6,7.3,14,19.6,81.2,83.9
51710006800,2016,55938,193600,4.6,7,48,17,89.7,86.3
51710006901,2016,49900,186700,8.3,8.4,86,15.2,84.9,87.4
51710006902,2016,51429,252000,0,4.3,52,23.6,86.1,86.1
51710007001,2016,54250,NA,4.7,12.5,36,17.5,95.7,95.4
51710007002,2016,46230,213600,4.4,10,103,15.1,93.1,90.8
51710980100,2016,NA,NA,NA,NA,NA,NA,NA,NA
51710980200,2016,NA,NA,NA,NA,NA,NA,NA,NA
51710980300,2016,NA,NA,NA,NA,NA,NA,NA,NA
51710990000,2016,NA,NA,NA,NA,NA,NA,NA,NA
51710000100,2017,50699,194300,1.6,2.9,27,12.8,89.1,85.9
51710000201,2017,41436,204000,0.1,6.4,125,17.2,95.1,91.5
51710000202,2017,49167,166300,2,8.7,76,14.1,92.1,87.6
51710000300,2017,49670,198700,4,10.1,78,17.4,83.5,82.5
51710000400,2017,53889,287500,3.3,3.2,11,15.2,92.6,90.3
51710000500,2017,50389,207300,3.4,8,64,12.5,92.8,95.1
51710000600,2017,49475,206800,2.1,10.7,62,12.9,92.7,91.1
51710000700,2017,69079,175300,2.2,0.4,116,12.2,97.3,94.6
51710000800,2017,46940,211200,2.7,11,136,13,85,84.1
51710000901,2017,43644,NA,1.1,12.8,186,17.1,95.6,91.2
51710000902,2017,38854,NA,0.9,11.8,40,16.8,92.9,85.9
51710001100,2017,36387,147700,0,8.7,65,8.7,78.8,73.2
51710001200,2017,61970,538900,0,5.8,110,26.3,83.7,81.2
51710001300,2017,39261,152200,4,12.8,127,12.5,95.2,94.1
51710001400,2017,38199,245900,1.9,7.3,34,18.4,92.2,92.7
51710001500,2017,63224,237500,0,6.7,68,24.1,88.8,88.1
51710001600,2017,41005,186100,3.6,10.4,40,15.5,94.9,93.2
51710001700,2017,44943,326900,1.6,6.3,92,22.3,91,93.9
51710002000,2017,66510,167300,0,7.5,17,23.5,94.1,92.1
51710002100,2017,82031,453600,4.5,1.4,149,20.8,94.5,95.9
51710002200,2017,101985,346300,1.7,3.6,84,31.5,93.5,91.9
51710002300,2017,99821,382400,3.4,3.9,40,28.9,86.7,89
51710002400,2017,100592,386500,0,5.3,81,36.7,95.5,94
51710002500,2017,25662,218900,0,9.5,0,8.2,90.1,88.5
51710002600,2017,21199,208100,1,3,13,20.1,82.1,84.7
51710002700,2017,32316,195000,4.4,5.7,161,11,96.8,98.7
51710002800,2017,75043,287100,2.4,2.4,49,23.8,87,89.6
51710002900,2017,26855,177600,0.7,20.8,28,11.2,97.3,95.7
51710003000,2017,59458,238700,0.8,9.2,21,21,92.3,91.9
51710003100,2017,37087,152800,3.2,15.3,43,14,91.9,93.8
51710003200,2017,50170,139100,4.2,12.1,46,11.4,89.7,87.3
51710003300,2017,44336,155500,3.6,8.2,116,9.3,93.5,91.4
51710003400,2017,36080,148900,1,17.8,95,11.3,95.9,96.8
51710003501,2017,29531,151500,1.5,21.6,29,7.5,97.9,95.2
51710003600,2017,67159,313300,0,2.3,92,36.5,91.3,84.8
51710003700,2017,56216,278100,2.3,1.7,78,31.5,88.3,88.6
51710003800,2017,68850,367600,2.4,5.7,73,26.4,93.6,94.9
51710004001,2017,94519,350000,1.3,3.4,61,37.1,86.4,92.1
51710004002,2017,51773,494600,0.5,1.9,13,34.7,88.5,84.9
51710004100,2017,12321,177100,0.6,52.9,38,0.6,100,97.6
51710004200,2017,13125,116700,2.9,40.6,65,3.3,98.7,99.7
51710004300,2017,19114,188000,0.6,23.2,23,8.7,94.8,95.4
51710004400,2017,44464,191800,2.6,23.3,91,16.4,98,98
51710004500,2017,53711,233000,0,9,11,14.1,92.5,96.1
51710004600,2017,27944,146800,3.6,29.5,64,6.6,96.5,94.5
51710004700,2017,51563,211100,0,12.4,11,14.3,96.6,95.9
51710004800,2017,11900,NA,1.5,59.1,7,0.2,98.9,97.8
51710004900,2017,71406,398500,0.4,0.4,16,25.1,89.9,84.2
51710005000,2017,29195,167500,0,25.2,49,5.1,98.2,100
51710005100,2017,24143,177500,7,35.7,117,5.7,95.2,92.8
51710005500,2017,48594,160000,4.1,9.8,34,8.8,84.6,83.7
51710005601,2017,69950,180400,1.1,7,8,14.1,95.2,96.4
51710005602,2017,56328,172000,3.1,12,65,15.7,89.5,90.1
51710005701,2017,29818,138500,1.3,19.5,115,7.3,80.2,77.7
51710005702,2017,37237,185800,0,5.8,195,11.9,96.1,93
51710005800,2017,37839,125600,0.6,20.3,88,11.9,90.9,87.8
51710005901,2017,45091,124500,0.9,17.9,72,14.1,85.1,80.9
51710005902,2017,49485,161700,3.6,2.6,51,13.6,85.9,83.7
51710005903,2017,49458,183400,0.9,8.4,32,9.5,88.3,88.2
51710006000,2017,46382,159200,0,6.3,37,12.1,89.8,89
51710006100,2017,44143,144700,1.4,11.7,53,15.2,88.2,87.9
51710006200,2017,45487,165300,9.3,4.5,30,9,85.7,85.7
51710006400,2017,45125,192100,4,9.7,25,14.4,93.5,92.9
51710006501,2017,34625,339500,5.4,14,61,15.9,84.7,81.6
51710006502,2017,62788,533700,1.1,12.6,11,22.3,93.3,93.6
51710006601,2017,61389,298500,0,0,259,11.6,83.7,75.3
51710006602,2017,59718,187300,1.3,4,97,17.6,93.2,92.3
51710006603,2017,59031,189900,2.6,4.8,47,16.5,87.9,87.5
51710006604,2017,44375,221800,0.6,7.3,126,12,82.3,82.1
51710006605,2017,56200,330900,0,13.1,89,22.7,90.3,90.5
51710006606,2017,52349,230100,5.8,5.1,44,22.9,83.8,77
51710006607,2017,65261,214100,3.1,5.6,50,21.5,80.7,83.1
51710006800,2017,51958,191800,6.1,7.6,43,16,91.2,89.9
51710006901,2017,54750,176200,5.1,9.6,91,15.3,88.8,90.8
51710006902,2017,52458,230200,4.1,7.3,80,24,88.7,89.6
51710007001,2017,51528,NA,5.3,9.4,57,12.1,91.8,85.9
51710007002,2017,48618,222700,4.1,8.6,144,12.3,94.1,93.1
51710980100,2017,NA,NA,NA,NA,NA,NA,NA,NA
51710980200,2017,NA,NA,NA,NA,NA,NA,NA,NA
51710980300,2017,NA,NA,NA,NA,NA,NA,NA,NA
51710990000,2017,NA,NA,NA,NA,NA,NA,NA,NA
